periode_data,periode_pemantauan,bulan_sampling,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Klorin Bebas,0.03,0.05
2024,Periode 2,5,PTK 1,Petukangan,Kawasan PT JIEP,-6.211444,106.911778,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Zn,0.05,0.006
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Cu,0.02,0.05
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Pb,0.03,0.03
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,MBAS,0.2,0.01
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Fenol,0.005,0.001
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Biologi,Total Coliform,5000.0,11000.0
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Biologi,Fecal Coliform,1000.0,5200.0
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Fisika,Warna,50.0,12.0
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Sulfat,300.0,8.42
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Klorida,300.0,12.0
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Amoniak,0.2,0.5
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Total N,15.0,9.545
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Ni,0.05,0.04
2024,Periode 2,5,KLT 4,Kalibaru Timur,Jl. SMA 14,-6.255905469,106.8649615,Kimia,Sianida,0.02,0.005
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Fisika,TDS,1000.0,126.0
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Fisika,TSS,50.0,187.0
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,pH,6.9,7.105
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,BOD,3.0,6.0
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,COD,25.0,24.0
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,DO,4.0,2.5
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,Nitrat,10.0,2.0
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,Nitrit,0.06,0.12
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,Total P,0.2,0.5
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,F,1.5,0.01
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,H2S,0.002,0.002
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,Klorin Bebas n In Situ,0.03,0.025
2024,Periode 2,5,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,CLW2 4,Ciliwung,Jembatan Pantai Indah Kapuk,-6.116667,106.773469,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,Zn,0.05,0.006
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,Cu,0.02,0.015
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,Pb,0.03,0.002
2024,Periode 2,5,KLT 5,Kalibaru Timur,Jl. Outista III Cipinang Cempedak,-6.231694,106.869667,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,PSG 2,Pesanggrahan,Jl. Tanah Kusir Makam,-6.25443104,106.7691631,Kimia,Amoniak,0.2,0.9
2024,Periode 2,5,PSG 2,Pesanggrahan,Jl. Tanah Kusir Makam,-6.25443104,106.7691631,Kimia,Total N,15.0,21.9512
2024,Periode 2,5,PSG 2,Pesanggrahan,Jl. Tanah Kusir Makam,-6.25443104,106.7691631,Kimia,Ni,0.05,0.0095
2024,Periode 2,5,PSG 2,Pesanggrahan,Jl. Tanah Kusir Makam,-6.25443104,106.7691631,Kimia,Sianida,0.02,0.01
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Fisika,TDS,1000.0,115.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Fisika,TSS,50.0,34.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,pH,6.9,7.2
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,BOD,3.0,19.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,COD,25.0,65.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,DO,4.0,2.92
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Nitrat,10.0,3.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Nitrit,0.06,0.1027
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Total P,0.2,0.2768
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,F,1.5,0.2
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,H2S,0.002,0.003
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Klorin Bebas n In Situ,0.03,0.025
2024,Periode 2,5,CLW2 4,Ciliwung,Jembatan Pantai Indah Kapuk,-6.116667,106.773469,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,KLT 9,Kalibaru Timur,Utan Panjang,-6.160778,106.854806,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Zn,0.05,0.006
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Cu,0.02,0.015
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Pb,0.03,0.002
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,MBAS,0.2,0.01
2024,Periode 2,5,KML 1,Kamal,Jl. Raya Benda,-6.136194,106.702389,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Biologi,Total Coliform,5000.0,3100.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Biologi,Fecal Coliform,1000.0,100.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Fisika,Warna,50.0,14.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Sulfat,300.0,17.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Klorida,300.0,14.0
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Amoniak,0.2,2.7
2024,Periode 2,5,PSG 3,Pesanggrahan,Jl. Raya Pos Pengumben National High Jakarta School,-6.216886111,106.7641833,Kimia,Total N,15.0,9.2873
2024,Periode 2,5,STR 3,Sunter,Jl. Kalimalang Depan SMA Penabur,-6.239821,106.892149,Kimia,Sulfat,300.0,14.0
2024,Periode 2,5,STR 3,Sunter,Jl. Kalimalang Depan SMA Penabur,-6.239821,106.892149,Kimia,Klorida,300.0,22.0
2024,Periode 2,5,STR 3,Sunter,Jl. Kalimalang Depan SMA Penabur,-6.239821,106.892149,Kimia,Amoniak,0.2,5.5
2024,Periode 2,5,STR 3,Sunter,Jl. Kalimalang Depan SMA Penabur,-6.239821,106.892149,Kimia,Total N,15.0,3.3725
2024,Periode 2,5,STR 3,Sunter,Jl. Kalimalang Depan SMA Penabur,-6.239821,106.892149,Kimia,Ni,0.05,0.03
2024,Periode 2,5,STR 3,Sunter,Jl. Kalimalang Depan SMA Penabur,-6.239821,106.892149,Kimia,Sianida,0.02,0.011
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Fisika,TDS,1000.0,344.0
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Fisika,TSS,50.0,35.0
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,pH,6.9,7.46
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,BOD,3.0,39.0
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,COD,25.0,124.0
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,DO,4.0,1.35
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Nitrat,10.0,0.1
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Nitrit,0.06,0.0128
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Total P,0.2,0.5201
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,F,1.5,0.01
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,H2S,0.002,0.002
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Klorin Bebas n In Situ,0.03,0.02
2024,Periode 2,5,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.7825694,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Zn,0.05,0.006
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Cu,0.02,0.015
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Pb,0.03,0.002
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,MBAS,0.2,0.029
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Fenol,0.005,0.001
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Biologi,Total Coliform,5000.0,150000.0
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Biologi,Fecal Coliform,1000.0,81000.0
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Fisika,Warna,50.0,12.0
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Sulfat,300.0,33.0
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Klorida,300.0,49.0
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Amoniak,0.2,16.2
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Total N,15.0,6.9528
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Ni,0.05,0.13
2024,Periode 2,5,STR 4,Sunter,Jl. Jatinegara Kaum,-6.202778,106.897639,Kimia,Sianida,0.02,0.044
2024,Periode 2,5,STR 5,Sunter,Jl. Alu alu Persahabatan,-6.202556,106.897083,Fisika,TDS,1000.0,331.0
2024,Periode 2,5,STR 5,Sunter,Jl. Alu alu Persahabatan,-6.202556,106.897083,Fisika,TSS,50.0,18.0
2024,Periode 2,5,STR 5,Sunter,Jl. Alu alu Persahabatan,-6.202556,106.897083,Kimia,pH,6.9,7.605
2024,Periode 2,5,STR 5,Sunter,Jl. Alu alu Persahabatan,-6.202556,106.897083,Kimia,BOD,3.0,93.0
2024,Periode 2,5,STR 5,Sunter,Jl. Alu alu Persahabatan,-6.202556,106.897083,Kimia,COD,25.0,308.0
2024,Periode 2,5,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,F,1.5,0.01
2024,Periode 2,5,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,H2S,0.002,0.002
2024,Periode 2,5,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Klorin Bebas,0.03,0.045
2024,Periode 2,5,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,CLW3 1,Ciliwung,Jembatan Jalan Tambak,-6.201389,106.850944,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Zn,0.05,0.006
2024,Periode 2,5,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Cu,0.02,0.015
2024,Periode 2,5,SPK 1,Sepak,Jl. Raya Bintaro,-6.256045199,106.7596531,Kimia,Klorin Bebas,0.03,0.06
2024,Periode 2,5,KLT 3,Kalibaru Timur,Jl. Raya Bogor Komseko,-6.286182,106.870626,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,KLT 3,Kalibaru Timur,Jl. Raya Bogor Komseko,-6.286182,106.870626,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,SPK 1,Sepak,Jl. Raya Bintaro,-6.256045199,106.7596531,Kimia,Zn,0.05,0.006
2024,Periode 2,5,SPK 1,Sepak,Jl. Raya Bintaro,-6.256045199,106.7596531,Kimia,Cu,0.02,0.015
2024,Periode 2,5,SPK 1,Sepak,Jl. Raya Bintaro,-6.256045199,106.7596531,Kimia,Pb,0.03,0.002
2024,Periode 2,5,SPK 1,Sepak,Jl. Raya Bintaro,-6.256045199,106.7596531,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Fisika,Warna,50.0,10.0
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Sulfat,300.0,22.0
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Klorida,300.0,10.0
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Amoniak,0.2,0.6
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Total N,15.0,10.5108
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Ni,0.05,0.0095
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Sianida,0.02,0.012
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Fisika,TDS,1000.0,177.0
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Fisika,TSS,50.0,15.0
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,pH,6.9,7.205
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,BOD,3.0,34.0
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,COD,25.0,114.0
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,DO,4.0,3.05
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Nitrat,10.0,1.3
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Nitrit,0.06,0.1031
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Total P,0.2,0.0892
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,F,1.5,0.03
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,H2S,0.002,0.003
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Klorin Bebas,0.03,0.05
2024,Periode 2,5,PSG 1,Pesanggrahan,Jl. Raya Ciputat Pasar Jumat Asrama Polisi,-6.290602,106.766668,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,PSG 2,Pesanggrahan,Jl. Tanah Kusir Makam,-6.25443104,106.7691631,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Zn,0.05,0.006
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Cu,0.02,0.015
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Pb,0.03,0.002
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,MBAS,0.2,0.012
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Fenol,0.005,0.002
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Biologi,Total Coliform,5000.0,1440.0
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Biologi,Fecal Coliform,1000.0,740.0
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Fisika,Warna,50.0,10.0
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Sulfat,300.0,19.0
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Klorida,300.0,16.0
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Amoniak,0.2,1.6
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Total N,15.0,7.3099
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Ni,0.05,0.0095
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Sianida,0.02,0.005
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Ni,0.05,0.03
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Sianida,0.02,0.015
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Fisika,TDS,1000.0,130.0
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Fisika,TSS,50.0,93.0
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,pH,6.9,7.28
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,BOD,3.0,43.0
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,COD,25.0,141.0
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,DO,4.0,5.65
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Nitrat,10.0,2.0
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Nitrit,0.06,0.07
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Total P,0.2,0.2
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,F,1.5,0.01
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,H2S,0.002,0.002
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Klorin Bebas n In Situ,0.03,0.02
2024,Periode 2,5,PSG 2,Pesanggrahan,Jl. Tanah Kusir Makam,-6.25443104,106.7691631,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,STR 1,Sunter,Jl. Pondok Rangon,-6.345091,106.917216,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Zn,0.05,0.006
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Cu,0.02,0.06
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Pb,0.03,0.01
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,MBAS,0.2,0.01
2024,Periode 2,5,STR 1,Sunter,Jl. Pondok Rangon,-6.345091,106.917216,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Biologi,Total Coliform,5000.0,19000.0
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Biologi,Fecal Coliform,1000.0,8620.0
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Fisika,Warna,50.0,12.0
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Sulfat,300.0,8.95
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Klorida,300.0,11.0
